x,y
0,0
0,0
0,1.00000000000000000000000000000000
36.1981609674477482485599466599524021148681640625,0.20247261774489965863535438258284
178.78052534024487840724759735167026519775390625,0.20247261774489965863535438258284
178.78052534024487840724759735167026519775390625,0.29674717784329899587757430673188
202.74694943353740228531023603864014148712158203125,0.04288115028388871734797489385488
1403.05436450349321830799453891813755035400390625,0.04288115028388871734797489385488
1403.05436450349321830799453891813755035400390625,0.14813181709851702220367209056186
1576.405606403609198196136276237666606903076171875,0.12419938492967390399853461969892
1880.16894844592985691633657552301883697509765625,0.12419938492967390399853461969892
1880.16894844592985691633657552301883697509765625,0.27686773391871974921797045909632
2277.11194579718750219399225898087024688720703125,0.27686773391871974921797045909632
2277.11194579718750219399225898087024688720703125,0.32939586238382941387162125170764
2348.71025333457254191671381704509258270263671875,0.36902868541177545178446872862266
2496.238382842456559274069149978458881378173828125,0.34588817791521399482706239812269
2663.24097703210185272837406955659389495849609375,0.34588817791521399482706239812269
2663.24097703210185272837406955659389495849609375,0.34824380720219040911136050461098
2672.866675281076869197249834542162716388702392578125,0.34728711494169124046837531406843
2680.2297784644958227318056742660701274871826171875,0.34728711494169124046837531406843
2680.2297784644958227318056742660701274871826171875,0.35833847190084036850547322918975
2726.3914614036278010189562337473034858703613281250,0.30122288396916783193924237352790
3243.3490351379627298911145771853625774383544921875,0.30122288396916783193924237352790
3243.3490351379627298911145771853625774383544921875,0.30453477939760493213843981584158
3258.7942831878870055817287720856256783008575439453125,0.30453477939760493213843981584158
3258.7942831878870055817287720856256783008575439453125,0.31055762454905600051229944366811
3270.4118521759004334370501965167932212352752685546875,0.31774151957525290836894652430052
3279.1709988464858298584658768959343433380126953125,0.31774151957525290836894652430052
3279.1709988464858298584658768959343433380126953125,0.35638129223833518957877712223454
3356.2609110751886323242842991021461784839630126953125,0.37587794260628905325402895960390
3461.1055400250428562003435217775404453277587890625,0.33125003275243810509397290998420
3927.4055876097621631259926289203576743602752685546875,0.33125003275243810509397290998420
3927.4055876097621631259926289203576743602752685546875,0.33193171670978736704042770563188
3931.41303632427390102321851372835226356983184814453125,0.33193171670978736704042770563188
3931.41303632427390102321851372835226356983184814453125,0.33866423013436505805766205513868
3947.3449698471123401333215952035970985889434814453125,0.35242854094525915947218407537384
4031.24688103094386537605942066875286400318145751953125,0.31656423850698471769854506317350
4487.95626180787054426701843112823553383350372314453125,0.31656423850698471769854506317350
4487.95626180787054426701843112823553383350372314453125,0.31952353911232506830899402295679
4507.47377996710831826732146510039456188678741455078125,0.29212344244839140598624682756213
4930.25812156634345928551965698716230690479278564453125,0.29212344244839140598624682756213
4930.25812156634345928551965698716230690479278564453125,0.29414557882696248860283140276672
